party_id,party_label,list_order,name_ka,first_name,last_name,birth_date,profession,employment_status,partisanship,source_page
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,131,კახაბერი ჭიჭინაძე,კახაბერი,ჭიჭინაძე,70-11-30,"ზოოვეტერინარი; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",ავჭალის კომიტეტის თავმჯდომარე,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან- დემოკრატიული მოძრაობა""",59
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,132,უშანგი მათურელი,უშანგი,მათურელი,54-08-28,"ეკონომისტ-ორგანიზატორი; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",გლდანის ხევის კომიტეტის თავმჯდომარე,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",59
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,133,ნინო ჯავახიშვილი,ნინო,ჯავახიშვილი,73-07-30,"უცხო ენების სპეციალისტი; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",თბილისის კოორდინატორის თანაშემწე,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",59
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,134,ბესიკი ჩხარტიშვილი,ბესიკი,ჩხარტიშვილი,70-08-22,"სამართალმცოდნეობა; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",სპეციალისტი,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",59
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,135,ხათუნა თოთლაძე,ხათუნა,თოთლაძე,70-03-21,"ფილოლოგი; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",ვაჟა-ფშაველას კვარტლების ოფისის მენეჯერი,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან- დემოკრატიული მოძრაობა""",59
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,136,დარეჯანი გუჯეჯიანი,დარეჯანი,გუჯეჯიანი,75-12-10,"საერთაშორისო ეკონომიკა; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",ისანი-სამგორის რ- ნული ორგანიზაციის აღმ. მდივანი,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,137,დარეჯან მუშკუდიანი,დარეჯან,მუშკუდიანი,60-04-22,ფილოლოგი,უმუშევარი,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,138,ნინო ჭეიშვილი,ნინო,ჭეიშვილი,62-07-27,"ინჟინერ-ფიზიკოსი; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",ვაზისუბნის კომიტეტის აღმასრულებელი მდივანი,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,139,იოსებ სოფრომაძე,იოსებ,სოფრომაძე,70-06-17,"ექიმი; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან- დემოკრატიული მოძრაობა""",ისანი-სამგორის რაიონული ორგანიზაციის ტავმჯდომარე,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან- დემოკრატიული მოძრაობა""",60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,140,მზია კიკვაძე,მზია,კიკვაძე,57-02-22,"ექიმი; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან- დემოკრატიული მოძრაობა""",ვაკის რაიონის ორგანიზაციის აღმასრულებელი მდივანი,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,141,ფერიდე ანთია,ფერიდე,ანთია,71-09-03,ბიზნესი სამართლის სპეციალობით,უმუშევარი,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობის"" წევრი",60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,142,იოსებ კოჭლამაზიშვილი,იოსებ,კოჭლამაზიშვილი,74-10-23,საერთაშორისო ურთიერთობათა მცოდნე,უმუშევარი,უპარტიო,60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,143,დარეჯან ყანდაშვილი,დარეჯან,ყანდაშვილი,54-06-13,"ეკონომიური; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",ისანი-სამგორის რაიონ. ორგანიზაციის თავმჯდომარე,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,144,დავითი გოგუაძე,დავითი,გოგუაძე,59-12-26,"სწავლული აგრონომი; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",ვარკეთილის კომიტეტის თავმჯდომარე,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან- დემოკრატიული მოძრაობა""",60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,145,მარინა მუშკუდიანი,მარინა,მუშკუდიანი,64-04-12,"ინჟინერ-მექანიკოსი; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",ისანის ორგანიზაციის კომიტეტის თავმჯდომარე,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან- დემოკრატიული მოძრაობა""",60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,146,ნინო მთიულიშვილი,ნინო,მთიულიშვილი,62-02-02,პედაგოგი; ქ.თბილისის 161-ე საჯარო სკოლა,მასწავლებელი,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,147,ირმა ხორავა,ირმა,ხორავა,77-07-19,"პედაგოგი; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან- დემოკრატიული მოძრაობა""",ოფის-მენეჯერი,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,148,ნინო ყანდაშვილი,ნინო,ყანდაშვილი,75-12-01,"სამართალმცოდნეობა; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",ლილოს კომიტეტის აღმასრულებელი მდივანი,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,149,იზა ნადირაშვილი,იზა,ნადირაშვილი,50-05-27,"საფინანსო-ეკონომიური; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",დიდუბე-ჩუღურეთის რაიონული ორგანიზაციის თავმჯდომარე,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,150,ეკატერინე ჩიტაიშვილი,ეკატერინე,ჩიტაიშვილი,70-02-10,ვეტერინარი ექიმი,უმუშევარი,უპარტიო,60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,151,ირმა დაშნიანი,ირმა,დაშნიანი,73-12-27,ფილოლოგი,უმუშევარი,უპარტიო,60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,152,ვახტანგი გოგიძე,ვახტანგი,გოგიძე,82-11-20,დრამისა და კინოს მსახიობი,უმუშევარი,უპარტიო,60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,153,ეკატერინე გუგულაშვილი,ეკატერინე,გუგულაშვილი,79-04-01,ჟურნალისტი,უმუშევარი,უპარტიო,60
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,154,ცისანა მახარაშვილი,ცისანა,მახარაშვილი,56-10-16,ზოოინჟინერი,უმუშევარი,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობის"" წევრი",61
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,155,მაია ბარათაშვილი,მაია,ბარათაშვილი,62-09-12,"პირ. გადამუშავების ტექნოლოგი; მებაღეობის, მევენახეობისა და მეღვინეობის ინსტიტუტი",უფროსი მეცნიერ-თანამშრომელი,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",61
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,156,მარინე მანჯგალაძე,მარინე,მანჯგალაძე,66-03-06,მათემატიკოსი,უმუშევარი,უპარტიო,61
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,157,ეთერი თეთრუაშვილი,ეთერი,თეთრუაშვილი,82-06-08,სამედიცინო-სამკურნალო საქმე,უმუშევარი,უპარტიო,61
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,158,გული თამლიანი,გული,თამლიანი,65-12-03,"სავაჭრო; მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან- დემოკრატიული მოძრაობა""",აეროპორტის კომიტეტის თავმჯდომარე,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან-დემოკრატიული მოძრაობა""",61
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,159,სოფიო ბანძავა,სოფიო,ბანძავა,70-01-25,ინჟინერ-ეკონომისტი,უმუშევარი,უპარტიო,61
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,160,ირმა იაკობაშვილი,ირმა,იაკობაშვილი,67-08-01,მსახიობი,უმუშევარი,უპარტიო,61
christian_democrats_2008,“გიორგი თარგამაძე – ქრისტიან-დემოკრატები”,161,ვალერიან ვაშაკიძე,ვალერიან,ვაშაკიძე,53-05-07,"თერმული დამუშავების ტექნოლოგია; შ.პ.ს. ""დიგესტა""",უფროსი მენეჯერი,"მოქალაქეთა პოლიტიკური გაერთიანება ""ქრისტიან- დემოკრატიული მოძრაობა""",61
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,1,აკაკი ასათიანი,აკაკი,ასათიანი,53-10-22,აღმოსავლური ენები და ლიტერატურა; ქართველ ტრადიციონალისტთა კავშირი,თავმჯდომარე,ქართველ ტრადიციონალისტთა კავშირი,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,2,გუგული მაღრაძე,გუგული,მაღრაძე,45-04-09,"ფსიქოლოგი, იურისტი; საქართველოს პარლამენტი",პარლამენტის წევრი,"საქართველოს ქალთა პარტია"" სამართლიანობისა და თანასწორობისათვის""",62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,3,გრიგოლი ჯოჯუა,გრიგოლი,ჯოჯუა,62-09-24,"აღმოსავლეთმცოდნე, ფილოლოგი, სპარსული და ქართული ენის მასწავლებელი. თარჯიმანი; საქართველოს პარლამენტი",პარლამენტის წევრი,უპარტიო,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,4,დავითი ჭიჭინაძე,დავითი,ჭიჭინაძე,65-07-31,"სამდინარო ნაგებობების ჰიდროტექნიკური მშენებლობა; შ.პ.ს. ""ეუბე ჯორჯია""",დამფუძნებელი,ქართველ ტრადიციონალისტთა კავშირი,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,5,გიორგი ცანავა,გიორგი,ცანავა,54-03-13,სამკურნალო საქმე; საქართველოს პარლამენტი,პარლამენტის წევრი,ქართველ ტრადიციონალისტთა კავშირი,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,6,ზურაბი ცინცქილაძე,ზურაბი,ცინცქილაძე,52-07-06,"დრამის მსახიობი; ს/ს ""ქართული ფილმი""",მსახიობი,ქართველ ტრადიციონალისტთა კავშირი,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,7,გიორგი წულაია,გიორგი,წულაია,63-06-12,მანქანათმშენებლობის ტექნოლოგია ლითონმჭრელი ჩარხები და იარაღები; საქართველოს პარლამენტი,პარლამენტის წევრი,უპარტიო,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,8,ლია მუხაშავრია,ლია,მუხაშავრია,62-09-15,"სამართალმცოდნე; არასამთავრობო ორგანიზაცია ""ადამიანის უფლებათა პრიორიტეტი""",ადვოკატი,"საქართველოს ქალთა პარტია"" სამართლიანობისა და თანასწორობისათვის""",62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,9,მამუკა ლომაშვილი,მამუკა,ლომაშვილი,82-01-29,სამართალმცოდნე; ქ.თბილისის #39 საჯარო სკოლა,იურისტი,უპარტიო,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,10,გიორგი ხოკერაშვილი,გიორგი,ხოკერაშვილი,72-06-13,ისტორია; ქართველ ტრადიციონალისტთა კავშირი,საორგანიზაციო სამსახურის უფროსი,ქართველ ტრადიციონალისტთა კავშირი,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,11,ალბეგ ზურაბიანი,ალბეგ,ზურაბიანი,59-09-17,სასურსათო საქონელთმცოდნე; საქართველოს პარლამენტი,პარლამენტის წევრი,ქართველ ტრადიციონალისტთა კავშირი,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,12,ნინო უზნაძე,ნინო,უზნაძე,52-08-21,"ექიმი-სამკურნალო საქმე; თბილისის სახელმწიფო სამედიცინო უნივერსიტეტი ""იუნესკოს"" კათედრა",მკვლევარი,"საქართველოს ქალთა პარტია"" სამართლიანობისა და თანასწორობისათვის""",62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,13,გივი ქაიხოსროშვილი,გივი,ქაიხოსროშვილი,65-10-21,"მექანიკა-მანქანათმშენებლობა ლითონსაფარველი ჩარხები და იარაღები, ტექნოლოგი; შ.პ.ს. ""ალავერდი""",მთავარი მენეჯერი,ქართველ ტრადიციონალისტთა კავშირი,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,14,მერაბი დანელია,მერაბი,დანელია,63-01-15,ზოოინჟინერი; სამოქალაქო საზოგადოების ინსტიტუტის ზუგდიდის ფილიალი,მობილიზატორი,ქართველ ტრადიციონალისტთა კავშირი,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,15,აკაკი ცივაძე,აკაკი,ცივაძე,36-06-15,მათემატიკოსი,უმუშევარი,უპარტიო,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,16,გოჩა დოლბაია,გოჩა,დოლბაია,65-11-04,ინჟინერ-მექანიკოსი; თვითმმართველი ქალაქ ფოთის საკრებულო,საკრებულოს წევრი,უპარტიო,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,17,ნანა გვენცაძე,ნანა,გვენცაძე,68-08-16,ძირითადი ორგანული და ნავთობქიმიური სინთეზის ტექნოლოგია,უმუშევარი,ქართველ ტრადიციონალისტთა კავშირი,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,18,ზურაბი კობიაშვილი,ზურაბი,კობიაშვილი,51-01-03,სწავლული აგრონომი,უმუშევარი,ქართველ ტრადიციონალისტთა კავშირი,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,19,თეიმურაზი დასნი,თეიმურაზი,დასნი,47-06-20,საფოსტო კავშირი; #63-ე კავშირგაბმულობა,უფროსი,უპარტიო,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,20,ვაჟა მარტიაშვილი,ვაჟა,მარტიაშვილი,57-02-04,ეკონომისტი,უმუშევარი,უპარტიო,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,21,აიკ მელტონიანი,აიკ,მელტონიანი,55-09-01,საერთაშორისო ეკონომიური ურთიერთობა; საქართველოს პარლამენტი,პარლამენტის წევრი,უპარტიო,62
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,22,ნინო იაშვილი,ნინო,იაშვილი,54-01-11,"ფიზიკური გეოგრაფია; კავშირი ""ბავშვი და გარემო""",პრეზიდენტი,უპარტიო,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,23,არზუ ჰასანოვი,არზუ,ჰასანოვი,61-08-20,უმუშევარი,,"საქართველოს ქალთა პარტია"" სამართლიანობისა და თანასწორობისათვის""",63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,24,თენგიზი მოცრაძე,თენგიზი,მოცრაძე,54-12-17,სამშენებლო ნაკეთობათა და კონსტრუქციების წარმოება; საქართველოს პარლამენტი,პარლამენტის წევრი,უპარტიო,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,25,ნარგიზ დიასამიძე,ნარგიზ,დიასამიძე,56-03-28,სამართლისმცოდნე,უმუშევარი,უპარტიო,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,26,ზია საგინაძე,ზია,საგინაძე,58-12-02,სამართალმცოდნეობა,უმუშევარი,უპარტიო,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,27,გია გოთუა,გია,გოთუა,58-08-01,"მართვის ავტომატიზებული სისტემები; ინდ. საწარმო ""ივერია 7""",დირექტორი,უპარტიო,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,28,დავითი ბურჭულაძე,დავითი,ბურჭულაძე,67-09-01,ისტორია,უმუშევარი,ქართველ ტრადიციონალისტთა კავშირი,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,29,დიმიტრი ქვარიანი,დიმიტრი,ქვარიანი,70-10-17,მანქანათმშენებლობის ტექნოლოგიის სპეციალობით,უმუშევარი,უპარტიო,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,30,ნიკოლოზ სანებლიძე,ნიკოლოზ,სანებლიძე,58-01-31,ქართული ენა და ლიტერატურა; მასმედიისა და კომუნიკაციების ინსტიტუტი,ბიბლიოთეკის დირექტორი,ქართველ ტრადიციონალისტთა კავშირი,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,31,გურამი სანადირაძე,გურამი,სანადირაძე,46-09-26,ზოგადი პროფილის ექიმი; თბილისის სახელმწიფო სამედიცინო უნივერსიტეტი,ფიზიოლოგიის კათედრის ას.პროფესორი,ქართველ ტრადიციონალისტთა კავშირი,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,32,გიორგი ტყებუჩავა,გიორგი,ტყებუჩავა,50-05-17,ისტორია,უმუშევარი,ქართველ ტრადიციონალისტთა კავშირი,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,33,ციური გარუჩავა,ციური,გარუჩავა,59-03-01,ფორტეპიანო,უმუშევარი,ქართველ ტრადიციონალისტთა კავშირი,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,34,ირმა ჯანგირაშვილი,ირმა,ჯანგირაშვილი,64-05-12,"ინგლისური ენის პედაგოგი, გიდი-თარჯიმანი; ქალთა საერთაშორისო გაერთიანება ""თამარიონი""",პრეზიდენტი,"საქართველოს ქალთა პარტია"" სამართლიანობისა და თანასწორობისათვის""",63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,35,მზია ევგენიძე,მზია,ევგენიძე,56-09-07,ქართული ენა და ლიტერატურა,უმუშევარი,უპარტიო,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,36,ანტონი გოგშელიძე,ანტონი,გოგშელიძე,47-03-28,"სოფლის მეურნეობის ინჟინერ-მექანიზატორი; შ.პ.ს. ""ფესტივალი საგანძური""",გენერალური დირექტორი,ქართველ ტრადიციონალისტთა კავშირი,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,37,გოჩა პარკაული,გოჩა,პარკაული,62-08-08,სამართალმცოდნეობა; სააქციო საზოგადოება დინამო. ბორის პაიჭაძის სახ. ეროვნული სტადიონი,გენერალური დირექტორის მოადგილე,უპარტიო,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,38,ალექსი ლობჟანიძე,ალექსი,ლობჟანიძე,77-06-08,სამართალმცოდნე,უმუშევარი,ქართველ ტრადიციონალისტთა კავშირი,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,39,ნატო გოგინავა,ნატო,გოგინავა,60-10-19,ბიბლიოთეკათმცოდნე,უმუშევარი,უპარტიო,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,40,ზურაბი ბეგიაშვილი,ზურაბი,ბეგიაშვილი,60-12-02,სოფლის მეურნეობის-მექანიზაცია,უმუშევარი,ქართველ ტრადიციონალისტთა კავშირი,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,41,ლევანი ჭიღლაშვილი,ლევანი,ჭიღლაშვილი,64-03-30,ღვინის ტექნოლოგი,უმუშევარი,ქართველ ტრადიციონალისტთა კავშირი,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,42,ბეჟანი აბესაძე,ბეჟანი,აბესაძე,57-03-13,ქართული ენა და ლიტერატურა,უმუშევარი,ქართველ ტრადიციონალისტთა კავშირი,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,43,ვაჟა მიდელაური,ვაჟა,მიდელაური,75-11-20,სამრეწველო-საწარმოთა ელ-მომარაგება,უმუშევარი,უპარტიო,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,44,ზაზა ჩხარტიშვილი,ზაზა,ჩხარტიშვილი,72-01-01,"ესტრადის მსახიობი; შ.პ.ს. ""GLV""",გაყიდვების მენეჯერი,ქართველ ტრადიციონალისტთა კავშირი,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,45,ვასილი მაისურაძე,ვასილი,მაისურაძე,41-05-10,მეტყევე-ინჟინერი,უმუშევარი,უპარტიო,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,46,მანონი გოგუა,მანონი,გოგუა,55-03-03,"სამკურნალო საქმე, ექიმი თერაპევტი; აფხაზეთის შრომის ჯანმრთელობისა და სოციალური დაცვის სამინისტრო",ჯანმრთელობის დაცვის დეპარტამენტის უფროსი,უპარტიო,63
traditionalists,საარჩევნო ბლოკი “ტრადიციონალისტები – ჩვენი საქართველო და ქალთა პარტია”,47,მერაბი გოცაძე,მერაბი,გოცაძე,49-09-28,მიმოსვლის გზათა ინჟინერ-ელექტრიკოსი; საქართველოს ტექნიკური უნივერსიტეტი,კათედრის გამგე. სრული პროფესორი,საქართველოს ინტელიგენციის კავშირი,63
